# t,xt0,xt1,xt2,xt3,xt4,xt5,xc0,xc1,xc2,xc3,xc4,xc5,dist,b_obs
1.700000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.884890075931485942e+00,5.651088562718273867e-01,3.134401217620681024e+00,-1.726838778482068376e-02,1.726758438320993155e-02,-2.470624305859433090e-03,2.285156460945475754e+00,1.112280391781576561e-01
1.750000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.884014322066262181e+00,5.659845697670246034e-01,3.134281056899668183e+00,-1.776176682413213928e-02,1.776095542467699337e-02,-2.335804534659668454e-03,2.284267600982367696e+00,1.106935339840589144e-01
1.800000000000000044e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.883113899249591050e+00,5.668849518160241630e-01,3.134167666904875027e+00,-1.825514584271224414e-02,1.825432653530511054e-02,-2.199795257058608823e-03,2.283354042491636537e+00,1.101584293264042252e-01
1.850000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.882188807482504611e+00,5.678100024222649811e-01,3.134061106851704359e+00,-1.874852484073766951e-02,1.874769771432665752e-02,-2.062606869767114048e-03,2.282415814207058968e+00,1.096227421816579062e-01
1.900000000000000133e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.881239046766026490e+00,5.687597215891480040e-01,3.133961435445696608e+00,-1.924190381837998301e-02,1.924106896099491218e-02,-1.924249370539735668e-03,2.281452945709193436e+00,1.090864896288025881e-01
1.950000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880264617101171876e+00,5.697341093200374296e-01,3.133868710902028898e+00,-1.973528277580594362e-02,1.973444027458307048e-02,-1.784732376161910893e-03,2.280465467430323745e+00,1.085496888524856984e-01
2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.879265518488947073e+00,5.707331656182615953e-01,3.133782990964232074e+00,-2.022866171317770287e-02,2.022781165438352138e-02,-1.644065135714278250e-03,2.279453410659541657e+00,1.080123571461972382e-01
2.050000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.878241750930351284e+00,5.717568904871138669e-01,3.133704332922321978e+00,-2.072204063065295407e-02,2.072118309970729863e-02,-1.502256540694610603e-03,2.278416807547984479e+00,1.074745119154789791e-01
2.100000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.877193314426375270e+00,5.728052839298536369e-01,3.133632793630478641e+00,-2.121541952838505371e-02,2.121455460988364017e-02,-1.359315133039323527e-03,2.277355691114217429e+00,1.069361706811670643e-01
2.149999999999999911e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.876120208978002690e+00,5.738783459497072137e-01,3.133568429524359544e+00,-2.170879840652311862e-02,2.170792618425963771e-02,-1.215249111733322307e-03,2.276270095249768310e+00,1.063973510826675267e-01
2.200000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.875022434586209208e+00,5.749760765498687087e-01,3.133511296638104682e+00,-2.220217726521209189e-02,2.220129782219993492e-02,-1.070066338461924445e-03,2.275160054724809644e+00,1.058580708812665999e-01
2.250000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.873899991251964270e+00,5.760984757335008144e-01,3.133461450621077837e+00,-2.269555610459281919e-02,2.269466952308644980e-02,-9.237743426043791475e-04,2.274025605194001542e+00,1.053183479634755004e-01
2.300000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.872752878976229329e+00,5.772455435037359139e-01,3.133418946754368495e+00,-2.318893492480210775e-02,2.318804128631814579e-02,-7.763803257677538271e-04,2.272866783202477592e+00,1.047782003444119037e-01
2.350000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.871581097759960066e+00,5.784172798636766366e-01,3.133383839967074369e+00,-2.368231372597278186e-02,2.368141311131079230e-02,-6.278911659917247017e-04,2.271683626191998595e+00,1.042376461712174601e-01
2.400000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.870384647604105055e+00,5.796136848163968569e-01,3.133356184852381876e+00,-2.417569250823373497e-02,2.417478499749677046e-02,-4.783134217112030261e-04,2.270476172507251977e+00,1.036967037265135450e-01
2.450000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.869163528509606653e+00,5.808347583649423607e-01,3.133336035683450760e+00,-2.466907127170997124e-02,2.466815694432485800e-02,-3.276533355345970298e-04,2.269244461402318169e+00,1.031553914318948661e-01
2.500000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.867917740477401001e+00,5.820805005123319553e-01,3.133323446429115311e+00,-2.516245001652266805e-02,2.516152895126004541e-02,-1.759168378755814445e-04,2.267988533047291977e+00,1.026137278514628187e-01
2.550000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.866647283508418020e+00,5.833509112615580250e-01,3.133318470769406616e+00,-2.565582874278921413e-02,2.565490101778334503e-02,-2.310955046463201838e-05,2.266708428535066489e+00,1.020717316953988207e-01
2.600000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.865352157603582750e+00,5.846459906155874187e-01,3.133321162110901170e+00,-2.614920745062325469e-02,2.614827314339161074e-02,1.307632102428460223e-04,2.265404189888282183e+00,1.015294218235786861e-01
2.650000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.864032362763814010e+00,5.859657385773621163e-01,3.133331573601901177e+00,-2.664258614013473997e-02,2.664164532759736442e-02,2.856964297498917026e-04,2.264075860066437240e+00,1.009868172492289634e-01
2.700000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.862687898990024848e+00,5.873101551498002282e-01,3.133349758147451869e+00,-2.713596481142996689e-02,2.713501756992861905e-02,4.416853922847317543e-04,2.262723482973165723e+00,1.004439371426262134e-01
2.750000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.861318766283123871e+00,5.886792403357966608e-01,3.133375768424200292e+00,-2.762934346461163107e-02,2.762838986992871906e-02,5.987256776454032625e-04,2.261347103463686281e+00,9.990080083483963980e-02
2.800000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.859924964644013912e+00,5.900729941382237831e-01,3.133409656895094209e+00,-2.812272209977885809e-02,2.812176222715617041e-02,7.568131581177435681e-04,2.259946767352414287e+00,9.935742782151890662e-02
2.850000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.858506494073593807e+00,5.914914165599323148e-01,3.133451475823933574e+00,-2.861610071702725897e-02,2.861513464118448091e-02,9.159439954642229972e-04,2.258522521420752494e+00,9.881383776672701680e-02
2.900000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857063354572757063e+00,5.929345076037519924e-01,3.133501277289769682e+00,-2.910947931644896486e-02,2.910850711160201457e-02,1.076114637980849983e-03,2.257074413425049109e+00,9.827005050681977827e-02
2.950000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.855595546142392305e+00,5.944022672724923462e-01,3.133559113201159541e+00,-2.960285789813267218e-02,2.960187963801182501e-02,1.237321817620617471e-03,2.255602492104733514e+00,9.772608605437299589e-02
3.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.854103068783385044e+00,5.958946955689434777e-01,3.133625035310279472e+00,-3.009623646216369117e-02,3.009525222003151673e-02,1.399562547181676300e-03,2.254106807190632278e+00,9.718196460215752785e-02
3.050000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.852585922496615467e+00,5.974117924958766146e-01,3.133699095226897935e+00,-3.058961500862398056e-02,3.058862485729309591e-02,1.562834117558746733e-03,2.252587409413453035e+00,9.663770652716413556e-02
3.100000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.851044107282960205e+00,5.989535580560449990e-01,3.133781344432213345e+00,-3.108299353759219272e-02,3.108199754944282467e-02,1.727134095057126411e-03,2.251044350512463765e+00,9.609333239467807153e-02
3.150000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.849477623143291893e+00,6.005199922521845535e-01,3.133871834292559111e+00,-3.157637204914371526e-02,3.157537029614108925e-02,1.892460318767552174e-03,2.249477683244343051e+00,9.554886296240558408e-02
3.200000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.847886470078479615e+00,6.021110950870146583e-01,3.133970616072978110e+00,-3.206975054335071962e-02,3.206874309706226472e-02,2.058810898000876678e-03,2.247887461392218622e+00,9.500431918465185310e-02
3.250000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.846270648089388899e+00,6.037268665632385956e-01,3.134077740950672819e+00,-3.256312902028218881e-02,3.256211595189457964e-02,2.226184209782423179e-03,2.246273739774897304e+00,9.445972221655279943e-02
3.300000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.844630157176881724e+00,6.053673066835444372e-01,3.134193260028327543e+00,-3.305650748000397293e-02,3.305548886033998074e-02,2.394578896402994872e-03,2.244636574256275274e+00,9.391509341836071223e-02
3.350000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.842964997341816957e+00,6.070324154506058223e-01,3.134317224347313413e+00,-3.354988592257882735e-02,3.354886182211401502e-02,2.563993863028531106e-03,2.242976021754946370e+00,9.337045435978523489e-02
3.400000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.841275168585050803e+00,6.087221928670822901e-01,3.134449684900773025e+00,-3.404326434806645429e-02,3.404223483694571173e-02,2.734428275364626619e-03,2.241292140254000476e+00,9.282582682439047272e-02
3.450000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.839560670907435913e+00,6.104366389356203904e-01,3.134590692646591403e+00,-3.453664275652353760e-02,3.453560790457744362e-02,2.905881557376368499e-03,2.239584988811015531e+00,9.228123281404945755e-02
3.500000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.837821504309822718e+00,6.121757536588539050e-01,3.134740298520252377e+00,-3.503002114800379818e-02,3.502898102476482284e-02,3.078353389062667752e-03,2.237854627568251598e+00,9.173669455345662138e-02
3.550000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.836057668793058539e+00,6.139395370394049589e-01,3.134898553447586167e+00,-3.552339952255801486e-02,3.552235419727659688e-02,3.251843704283522048e-03,2.236101117763040769e+00,9.119223449469998632e-02
3.600000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.834269164357988924e+00,6.157279890798842414e-01,3.135065508357409048e+00,-3.601677788023409377e-02,3.601572742189450976e-02,3.426352688639884830e-03,2.234324521738380476e+00,9.064787532189325092e-02
3.650000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.832455991005456308e+00,6.175411097828918949e-01,3.135241214194059989e+00,-3.651015622107708913e-02,3.650910069841321881e-02,3.601880777404190947e-03,2.232524902953731960e+00,9.010363995586939678e-02
3.700000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.830618148736301354e+00,6.193788991510181807e-01,3.135425721929832488e+00,-3.700353454512925189e-02,3.700247402664018359e-02,3.778428653502543654e-03,2.230702325996023472e+00,8.955955155893707831e-02
3.750000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.828755637551362501e+00,6.212413571868440343e-01,3.135619082577308703e+00,-3.749691285243007127e-02,3.749584740639554797e-02,3.955997245545209325e-03,2.228856856590866631e+00,8.901563353969989267e-02
3.800000000000000266e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.826868457451476413e+00,6.231284838929417313e-01,3.135821347201595000e+00,-3.799029114301631649e-02,3.798922083751204992e-02,4.134587725906115063e-03,2.226988561613979734e+00,8.847190955794084766e-02
3.850000000000000089e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.824956608437477978e+00,6.250402792718754430e-01,3.136032566932463794e+00,-3.848366941692208526e-02,3.848259431983493128e-02,4.314201508850763755e-03,2.225097509102829552e+00,8.792840352957204120e-02
3.900000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.823020090510200308e+00,6.269767433262019019e-01,3.136252792976403025e+00,-3.897704767417883853e-02,3.897596785322182678e-02,4.494840248709918926e-03,2.223183768268486293e+00,8.738513963165144005e-02
3.950000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.821058903670475626e+00,6.289378760584710681e-01,3.136482076628573257e+00,-3.947042591481544210e-02,3.946934143754269458e-02,4.676505838099523880e-03,2.221247409507700610e+00,8.684214230746710450e-02
4.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819073047919133934e+00,6.309236774712265738e-01,3.136720469284680402e+00,-3.996380413885822214e-02,3.996271507267969147e-02,4.859200406185938334e-03,2.219288504415200869e+00,8.629943627169062159e-02
4.049999999999999822e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.817062523257004347e+00,6.329341475670067219e-01,3.136968022452760074e+00,-4.045718234633098598e-02,4.045608875852711728e-02,5.042926316994674092e-03,2.217307125796216916e+00,8.575704651560045466e-02
4.100000000000000533e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.815027329684914648e+00,6.349692863483447081e-01,3.137224787764878897e+00,-4.095056053725508460e-02,4.094946249499131080e-02,5.227686167762515303e-03,2.215303347679228096e+00,8.521499831237661082e-02
4.150000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.812967467203692173e+00,6.370290938177692874e-01,3.137490816988756315e+00,-4.144393871164944732e-02,4.144283628199057351e-02,5.413482787331611208e-03,2.213277245328946652e+00,8.467331722246712600e-02
4.200000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.810882935814162487e+00,6.391135699778054402e-01,3.137766162039304252e+00,-4.193731686953063725e-02,4.193621011945508625e-02,5.600319234585099913e-03,2.211228895259524929e+00,8.413202909902842141e-02
4.250000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.808773735517151593e+00,6.412227148309750380e-01,3.138050874990092165e+00,-4.243069501091287915e-02,4.242958400732683294e-02,5.788198796922737477e-03,2.209158375248009953e+00,8.359116009343958709e-02
4.299999999999999822e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806639866313483722e+00,6.433565283797971768e-01,3.138345008084734822e+00,-4.292407313580811484e-02,4.292295794555952421e-02,5.977124988776063089e-03,2.207065764348026260e+00,8.305073666089288209e-02
4.350000000000000533e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.804481328203982660e+00,6.455150106267891763e-01,3.138648613748208138e+00,-4.341745124422603797e-02,4.341633193411852804e-02,6.167101550162206076e-03,2.204951142903704309e+00,8.251078556606032677e-02
4.400000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.802298121189472635e+00,6.476981615744666909e-01,3.138961744598093961e+00,-4.391082933617415640e-02,4.390970597298077260e-02,6.358132445274518492e-03,2.202814592563855367e+00,8.197133388883846850e-02
4.450000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800090245270776990e+00,6.499059812253445978e-01,3.139284453455753798e+00,-4.440420741165782004e-02,4.440308006213471159e-02,6.550221861110350728e-03,2.200656196296389311e+00,8.143240903017215371e-02
4.500000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.797857700448718621e+00,6.521384695819374411e-01,3.139616793357435043e+00,-4.489758547068027628e-02,4.489645420158023398e-02,6.743374206133908449e-03,2.198476038402983335e+00,8.089403871795813883e-02
4.549999999999999822e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.795600486724120426e+00,6.543956266467602090e-01,3.139958817565312810e+00,-4.539096351324271167e-02,4.538982839132860159e-02,6.937594108974157875e-03,2.196274204534007790e+00,8.035625101302998341e-02
4.600000000000000533e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.793318604097805746e+00,6.566774524223284448e-01,3.140310579578466044e+00,-4.588434153934431436e-02,4.588320263140238664e-02,7.132886417155761064e-03,2.194050781703703379e+00,7.981907431522554386e-02
4.650000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.791012052570597479e+00,6.589839469111593573e-01,3.140672133143791456e+00,-4.637771954898228799e-02,4.637657692183540237e-02,7.329256195863211205e-03,2.191805858305621246e+00,7.928253736953740083e-02
4.700000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.788680832143318966e+00,6.613151101157720424e-01,3.141043532266856619e+00,-4.687109754215194185e-02,4.686995126267265444e-02,7.526708726735586649e-03,2.189539524128322423e+00,7.874666927234839908e-02
4.750000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.786324942816793993e+00,6.636709420386881497e-01,3.141424831222692227e+00,-4.736447551884670482e-02,4.736332565397027849e-02,7.725249506693028685e-03,2.187251870371345941e+00,7.821149947775242472e-02
4.800000000000000711e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.783944384591846344e+00,6.660514426824323264e-01,-3.141369222613057399e+00,-4.785785347905819470e-02,4.785670009579547080e-02,7.924884246791661854e-03,2.184942989661443846e+00,7.767705780396216841e-02
4.850000000000000533e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.781539157469300694e+00,6.684566120495328834e-01,-3.140967960035109918e+00,-4.835123142277625991e-02,4.835007458822644655e-02,8.125618871108018434e-03,2.182612976069089328e+00,7.714337443980487374e-02
4.900000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.779109261449981716e+00,6.708864501425223503e-01,-3.140556633075441084e+00,-4.884460934998903492e-02,4.884344913135237748e-02,8.327459515649646843e-03,2.180261925125257072e+00,7.661047995130684796e-02
4.950000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.776654696534714972e+00,6.733409569639380310e-01,-3.140135186274367385e+00,-4.933798726068298196e-02,4.933682372527334326e-02,8.530412527293099179e-03,2.177889933838489167e+00,7.607840528836809502e-02
5.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.774175462724326913e+00,6.758201325163223361e-01,-3.139703563849616241e+00,-4.983136515484295342e-02,4.983019837010028291e-02,8.734484462746616024e-03,2.175497100712233234e+00,7.554718179152844493e-02
5.050000000000000711e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.771671560019644431e+00,6.783239768022236715e-01,-3.139261709685859270e+00,-5.032474303245223352e-02,5.032357306595492547e-02,8.939682087537125996e-03,2.173083525762475432e+00,7.501684119882520707e-02
5.100000000000000533e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.769142988422388374e+00,6.808523945636217878e-01,-3.138809582755690553e+00,-5.081812085778526084e-02,5.081313738996855872e-02,9.145395119205295548e-03,2.170649306988275740e+00,7.448741565274495657e-02
5.150000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.766589747936949006e+00,6.834050148090885513e-01,-3.138347180983467322e+00,-5.131149855978332786e-02,5.129167242870365240e-02,9.350675769720151465e-03,2.168194532868486846e+00,7.395879333202515227e-02
5.200000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.764011838569684354e+00,6.859812889068359620e-01,-3.137874511858866899e+00,-5.180487613079635956e-02,5.175929148119403495e-02,9.556089214294181608e-03,2.165719284559249225e+00,7.343070575751084461e-02
5.250000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.761409260327244652e+00,6.885806738731350407e-01,-3.137391559988421896e+00,-5.229825356679007609e-02,5.221610717077088820e-02,9.761985603503824105e-03,2.163223642255276857e+00,7.290313469397799451e-02
5.300000000000000711e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.758782013216422246e+00,6.912026323386332161e-01,-3.136898296001779940e+00,-5.279163086610014904e-02,5.266223144915510579e-02,9.968573862181404066e-03,2.160707685165266678e+00,7.237606132375831725e-02
5.350000000000000533e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.756130097244054333e+00,6.938466325148410219e-01,-3.136394682396521194e+00,-5.328500802861176056e-02,5.309777559915645345e-02,1.017597034816077398e-02,2.158171491489040861e+00,7.184946628060470686e-02
5.400000000000000355e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.753453512416958571e+00,6.965121481607317033e-01,-3.135880677364585534e+00,-5.377838505521938262e-02,5.352285023647154055e-02,1.038423092926317633e-02,2.155615138396354435e+00,7.132332968224057435e-02
5.450000000000000178e+00,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.750752258741891332e+00,6.991986585494159856e-01,-3.135356237288098313e+00,-5.427176194747095755e-02,5.393756531089814732e-02,1.059337213023307973e-02,2.153038702007316729e+00,7.079763116176496229e-02
